2,5,15,Solid Tank Top,354,Women_1592029979874.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103190/f1zcezfsb9c8ofabilva.jpg,5
2,5,16,Floral Printed Top,179,Women_1592029981047.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103191/ozvqjiiwmlkjrawmrb8d.jpg,3
2,5,17,Women Striped Top,497,Women_1592029982204.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103192/txfbti1qrwliw7mgamae.jpg,6
2,5,18,Printed Fitted Top,451,Women_1592029983378.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103193/rsifm9tcpuruyekdmgeb.jpg,6
2,5,2,Solid Top,399,Women_1592029984754.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103194/ijv9tamigh5v8qtks3pn.jpg,5
2,5,11,Solid Fitted Top,419,Women_1592029986909.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103195/tida6tgnn8fnqzpa3h5m.jpg,6
2,5,15,Solid Tank Top,292,Women_1592029988230.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103198/amswurt0qkwtbfdt1ify.jpg,4
2,5,8,Solid Bardot Top,13,Women_1592029990314.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103199/sfq99htnrf0o1ocflhnq.jpg,1
2,5,5,Solid Top,229,Women_1592029991426.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103200/umydrqqsmfcnidz9phr1.jpg,4
2,5,16,Self Design Peplum Top,268,Women_1592029993305.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103201/xpdrqw3zkc90jaopofcu.jpg,4
2,5,11,Lace Inserts Top,156,Women_1592029994944.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103202/zvnrlc7dxf1xug2jgfxn.jpg,3
2,5,11,Women Polka Dot Bardot Top,112,Women_1592029996787.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103203/z2qrtlnltoptp6ibf27b.jpg,3
2,5,16,Solid Top,193,Women_1592029998638.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103204/jjzjdfa7nai81sfvjare.jpg,3
2,5,19,Women Printed Wrap Top,236,Women_1592030000291.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103205/vyoug0omf6hatwxqriav.jpg,4
2,5,20,Self Design Top,489,Women_1592030002122.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103206/sbdvmbw8qlikjmmjdxsd.jpg,6
2,5,21,Solid Top,423,Women_1592030004028.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103207/xmn4shmkpx2t51ljeafh.jpg,6
2,5,2,Women Ribbed Top,462,Women_1592030006415.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103207/zspwoxzohlaoasasapwe.jpg,6
2,5,8,Striped Top,195,Women_1592030008257.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103208/rywkvzwemzby3zyc9g2h.jpg,3
2,5,12,Jersey Top,237,Women_1592030009368.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103209/ehum9qzixeljlozll21d.jpg,4
2,5,5,Shirt Style Top,235,Women_1592030011200.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103210/gmaayxqsxggvbwdyduy1.jpg,4
2,5,22,Embroidered Detail Top,34,Women_1592030013288.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103211/ewpfaavpe1qquxf8wqyq.jpg,1
2,5,11,Solid Layered Top,36,Women_1592030015114.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103212/mc5siradbe0m1jyc1nww.jpg,1
2,5,23,Solid Velvet Bardot Top,413,Women_1592030017104.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103213/swsjpixmczhabl6werka.jpg,6
2,5,21,Solid Top,489,Women_1592030019005.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103214/fsqzbiooco9triogxz9f.jpg,6
2,5,12,Women Sports Vest Top,408,Women_1592030020750.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103215/zcuk06qnw5t7pgzkqtuk.jpg,6
2,5,14,Bohemian Print Top,242,Women_1592030022908.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103216/yipqjr8eg0jggjlb3xqe.jpg,4
2,5,24,Printed Pleated A-Line Top,37,Women_1592030025069.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103217/ocjpndlyhwxzgvpbimz1.jpg,1
2,5,2,Ribbed Fitted Top,201,Women_1592030026218.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103218/hzdia036ppa1fp67dvar.jpg,4
2,5,8,Solid Bardot Top,160,Women_1592030028737.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103218/tkbhpdelyyqzeuotkllu.jpg,3
2,5,13,Solid Top,150,Women_1592030030480.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103219/amwdiiaqar0igorvtyzs.jpg,3
2,5,7,Semi-Sheer Printed Top,476,Women_1592030034163.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103220/hc05pqc22itvykxemy0x.jpg,6
2,5,25,Striped Top,208,Women_1592030035924.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103221/z4x5rogbb18qplgrxcfo.jpg,4
2,5,13,Printed A-Line Top,42,Women_1592030037119.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103222/aqdqhijsjjfgk35qdyd4.jpg,1
2,5,25,Floral Print Top,196,Women_1592030038781.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103223/kmw5knrlljy1trsaa4nt.jpg,3
2,2,26,Floral Print Maxi Shirt Dress,307,Women_1592030206634.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103224/obp6nylqmybxrdn1cdsr.jpg,5
2,2,27,Women Printed Shirt Dress,313,Women_1592030207831.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103225/pkdbfaynvk14tnpl2b8y.jpg,5
2,2,28,Gather Print Fit & Flare Dress,451,Women_1592030208947.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103226/jdseb1u0zdcx5rlcohgf.jpg,6
2,2,8,Women Printed Maxi Dress,57,Women_1592030210045.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103227/fwrcm6xz7zdhhxsu8kg9.jpg,2
2,2,29,Tropical Print Maxi Dress,197,Women_1592030211141.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103228/sjok1b6zse3l4h0als5k.jpg,3
2,2,30,Embroidered Sheath Dress,34,Women_1592030212871.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103229/ud8qfhlda9obn7wsjycv.jpg,1
2,2,13,Polka Dot Belted Shirt Dress,269,Women_1592030214040.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103230/qoricfffrgozlwleh3uj.jpg,4
2,2,26,Women Printed Maxi Dress,473,Women_1592030215163.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103232/pldeuyh6zhwnfde0su5i.jpg,6
2,2,11,Women Floral Maxi Dress,356,Women_1592030216287.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103232/iavkgtjpw9ecspluc2wd.jpg,5
2,2,33,Girls Embroidered A-Line Dress,390,Women_1592030217385.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103233/broamtszcwiyc3qbbuvy.jpg,5
2,2,27,Women Printed Maxi Dress,475,Women_1592030218535.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103234/o3pnpredv8r4ry9kviob.jpg,6
2,2,7,Women Solid Maxi Dress,378,Women_1592030219672.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103235/eyd2nmmlmseaw0hmvvzj.jpg,5
2,2,7,Accordion Pleats Empire Dress,349,Women_1592030220809.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103236/ruzo0loaxtqkrtcyccpx.jpg,5
2,2,35,Bagru Hand Block Print Dress,137,Women_1592030221922.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103237/pooatvkk5ipmzz1ws2je.jpg,3
2,2,7,Accordion Pleats A-Line Dress,463,Women_1592030223631.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103238/sroyjhj0dpepwubiemo0.jpg,6
2,2,27,Women Printed Maxi Dress,389,Women_1592030224737.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103239/moznrrvabk7tkksocwmk.jpg,5
2,2,27,Women Printed Fit and Flare Dress,189,Women_1592030226704.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103240/eysezpsdr7yfqiibx8qx.jpg,3
2,2,13,Women Solid Shirt Dress,358,Women_1592030227809.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103241/cbfmklpnpzcv9m2ktmqm.jpg,5
2,2,36,Women Block Print Maxi Dress,172,Women_1592030228933.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103242/f8ahdponr8cfhkezi1ro.jpg,3
2,2,37,Women Colourblocked Sweater Dress,354,Women_1592030230047.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103242/t2fvvhgwqbrnfuru1eej.jpg,5
2,2,11,Solid Sheath Dress,147,Women_1592030231730.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103243/dedjhfn6cyf879qabbxg.jpg,3
2,2,38,Embellished Shirt Dress,413,Women_1592030232866.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103244/a9sgznjaxcs8zg5cvvpl.jpg,6
2,2,7,Women Printed Fit and Flare Dress,335,Women_1592030234465.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103245/rdstdpf8eduxp6lvyqpg.jpg,5
2,2,13,Boho Print Maxi Strappy Dress,106,Women_1592030235582.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103246/em8vufdk1xv8fp09oojk.jpg,3
2,2,34,Printed A-Line Dress,37,Women_1592030236699.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103247/nagcgwesmlsienvkambo.jpg,1
2,2,12,Women Denim Dungaree Dress,340,Women_1592030238406.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103248/dvugzrqgnxurd9gbk9nv.jpg,5
2,2,40,Elasticated Waist Dress,376,Women_1592030239996.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103249/v3trqiltydsbtqy7ixan.jpg,5
2,2,17,Lace Belted Tiered Midi Dress,356,Women_1592030241747.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103250/mt7itqyazhnl5wyiimx8.jpg,5
2,2,12,Women Puff-Sleeved Dress,472,Women_1592030242862.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103251/nuydde4s0xfdgjcs4mce.jpg,6
2,2,11,Women Solid Shirt Dress,89,Women_1592030244498.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103251/hcqcc9lgzwn0saqjelbm.jpg,2
2,2,7,Accordian Pleat A-Line Dress,181,Women_1592030245644.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103252/ngwi4b13rqer2iqlr0yf.jpg,3
2,2,27,Women Printed Maxi Dress,203,Women_1592030246751.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103253/dmrfwflqbv5s2xu0xrao.jpg,4
2,2,39,Women Printed Maxi Dress,34,Women_1592030247906.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103254/wojjggpmdn2h3jd26neg.jpg,1
2,2,2,Floral Print Pleated Dress,418,Women_1592030249035.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103255/uorzksrmwa1inz2bkkiw.jpg,6
2,2,23,Ribbed Bodycon Dress,267,Women_1592030250893.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103256/fmiyjnzgytni0yaiirph.jpg,4
2,2,2,Printed A-Line Dress,164,Women_1592030252691.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103257/t54810cktp4pbyvqiagb.jpg,3
2,2,27,Women Printed Shirt Dress,257,Women_1592030254949.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103258/z3ehkciye6oat5tfy06a.jpg,4
2,2,30,Women Solid Fit and Flare Dress,194,Women_1592030256065.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103259/cqm2waw6s7aaeht8lxtj.jpg,3
2,2,31,Women Solid Fit and Flare Dress,418,Women_1592030257710.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103260/ghtcfbjzocutlpl9iayb.jpg,6
2,2,12,Women Tie-Belt Dress,38,Women_1592030259246.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103261/knulxv7bqhlizyukhwtv.jpg,1
2,2,32,Women Printed Midi Dress,360,Women_1592030260988.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103261/jiqlp0gexbuwmhcebisn.jpg,5
2,2,13,Floral Print Maxi Belted Dress,288,Women_1592030264655.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103263/ys8i2wdef5aavkri8rtq.jpg,4
2,2,7,Accordion Pleats Empire Dress,232,Women_1592030265759.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103264/padis6sa0or6uod0f172.jpg,4
2,2,48,Women Lace Sheath Dress,388,Women_1592030266865.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103265/b9mxhuadu2khldsh4uo1.jpg,5
2,2,7,Women Checked Shirt Dress,206,Women_1592030267961.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103266/hlqbsnmiiok3zblmrvth.jpg,4
2,2,49,Solid Shirt Dress,343,Women_1592030269048.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103267/lfmjvlme8vi507h5wanc.jpg,5
2,2,27,Check Belted Shirt Maxi Dress,183,Women_1592030270716.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103268/e9eyvczyixfjz6wnbnmw.jpg,3
2,2,13,Women Printed Maxi Dress,281,Women_1592030271834.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103269/p9j13ti9ogftak8n1cv9.jpg,4
2,3,36,Block Print Straight Kurta,24,Women_1592030430342.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103270/uy0tc8rabf0ppyql1heh.jpg,1
2,3,44,Printed Straight Kurta,293,Women_1592030432186.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103270/ul0c72fivlste7xuudrc.jpg,4
2,3,50,Floral Print Straight Kurta,353,Women_1592030434249.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103271/bcrkfe4eysn800lr5udq.jpg,5
2,3,27,Printed A-Line Kurta,223,Women_1592030435358.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103272/w9mzdl3rbn3ogigx3qai.jpg,4
2,3,51,Women Striped Slim Fit Kurta,330,Women_1592030436465.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103273/pqiwjk5tp9x49wghvzli.jpg,5
2,3,36,Printed A-Line Kurta,410,Women_1592030437573.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103274/y6mo0njibz9sdtfuigeh.jpg,6
2,3,52,Checked A-Line Kurta,247,Women_1592030438707.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103275/fr5wddexkozimwihz25y.jpg,4
2,3,49,Women Straight Kurta,88,Women_1592030439847.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103276/dxwdewkzulwlmd966okw.jpg,2
2,3,53,Printed Straight Kurta,312,Women_1592030441518.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103276/zspaajci3ubc9xsudrgw.jpg,5
2,3,1,Printed Straight Kurta,276,Women_1592030443155.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103278/xww8qtfffqiev3dh98ty.jpg,4
2,3,54,Printed A-Line Kurta,404,Women_1592030444266.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103279/dp966fscg9xc0yjlp57r.jpg,6
2,3,36,Woven Design Pathani Kurta,11,Women_1592030445377.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103280/cs4ayawclwnzzaczxhsu.jpg,1
2,3,27,Printed Straight Kurta,334,Women_1592030446491.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103280/aangmvgsgqhchzbousvd.jpg,5
2,3,57,Printed Straight Kurta,335,Women_1592030447601.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103281/jiedr8ljmdtmjkdktxfp.jpg,5
2,3,27,Solid Straight Kurta,25,Women_1592030449793.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103282/khnx7cc45hfomtvy8vdb.jpg,1
2,3,57,Floral Print Straight Kurta,67,Women_1592030450897.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103283/hmygyujzadpfdywjjked.jpg,2
2,3,56,Embroidered Straight Kurta,190,Women_1592030452001.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103284/vilalt7uxoqpou2gm3ex.jpg,3
2,3,52,Printed A-Line Kurta,141,Women_1592030453606.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103285/jv8zgycfqvd9yvetrcxk.jpg,3
2,3,34,Printed Straight Kurta,257,Women_1592030455448.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103286/qtnw2y8jka0t7iu5ps2j.jpg,4
2,3,53,Solid Poly Silk A-Line Kurta,179,Women_1592030457185.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103287/r1h0cd7gbjlelluc3ycv.jpg,3
2,8,57,Women Printed Saree,313,Women_1592030615792.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103288/ewfu1ijkumvaamst3lxa.jpg,5
2,8,58,Woven Design Banarasi Saree,189,Women_1592030617652.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103290/yjkwjghgrezj2jbi2mim.jpg,3
2,8,59,Printed Chanderi Saree,344,Women_1592030618756.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103291/yoptf2s3smadyozowzc3.jpg,5
2,8,57,Solid Saree,37,Women_1592030642122.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103308/tf41ux5pgnnbyk3y9xbj.jpg,1
2,8,59,Printed Saree,29,Women_1592030643970.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103309/pj9raehuzt29gut3kdwf.jpg,1
2,8,60,Sequinned Saree,492,Women_1592030645607.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103310/sm1fcfmmkoc3rzq1oo9c.jpg,6
2,8,57,Printed Saree,33,Women_1592030647346.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103311/foilbtjnzetputbxysik.jpg,1
2,1,5,Striped Round Neck T-shirt,331,Women_1592030800664.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103312/azik46dheqqos1sip34x.jpg,5
2,1,12,Women Ribbed Top,349,Women_1592030802126.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103312/we9xwve1od0pmby6magm.jpg,5
2,1,2,Striped Round Neck T-shirt,413,Women_1592030803918.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103313/ymbg3auedk7ibjgclrjz.jpg,6
2,1,2,Printed Round Neck T-shirt,495,Women_1592030805639.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103314/pxjyvq7327rfuhcltset.jpg,6
2,1,5,Printed Round Neck T-shirt,287,Women_1592030806760.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103315/cjxmriwcptjughfnvye6.jpg,4
2,1,2,Solid Round Neck T-shirt,461,Women_1592030808526.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103316/ra7xw95iotl0omsdp100.jpg,6
2,1,4,Women Solid Round Neck T-shirt,479,Women_1592030809635.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103317/krkd1vbsbtkdklqai5g1.jpg,6
2,1,5,Women Pack of 2 T-shirts,348,Women_1592030810742.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103318/ovfqxcilzbweigmfzivz.jpg,5
2,1,5,Women Solid V-Neck T-shirt,106,Women_1592030813733.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103320/zgcyhrdsptqvoj9x7dy4.jpg,3
2,1,12,V-Neck Jersey Tshirt,405,Women_1592030815393.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103321/dtqobjftglx7lpcumbvy.jpg,6
2,1,5,Solid Round Neck T-shirt,106,Women_1592030817608.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103321/dq0tlrqeqaibwruzniph.jpg,3
2,1,18,Striped Scoop Neck T-shirt,228,Women_1592030819283.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103322/ujqpcd8mm4pcmlzorkff.jpg,4
2,1,4,Striped Round Neck T-shirt,150,Women_1592030821128.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103323/p1q6bwaqoldhyypayvbi.jpg,3
2,1,2,Women Solid Round Neck T-shirt,228,Women_1592030822760.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103324/frmi2i7jvqirgk7wn66f.jpg,4
2,1,5,Women V-Neck T-shirt,466,Women_1592030824505.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103325/bsdyusgtpduzph4bovs9.jpg,6
2,1,5,Solid Round Neck T-shirt,419,Women_1592030826244.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103326/fi9twsjg1crydd7pknjg.jpg,6
2,1,5,Printed Round Neck T-shirt,162,Women_1592030827879.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103327/j9apyfhndn5ffwr1nepz.jpg,3
2,1,12,Women Short T-shirt,133,Women_1592030829475.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103327/cxfb7vv66alb0wginabj.jpg,3
2,1,5,Women Round Neck T-shirt,32,Women_1592030831263.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103328/hwydw1jkurgxm12gfxlg.jpg,1
2,7,13,Women Super Skinny Fit Jeans,50,Women_1592032228550.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103329/isfoha8ii7w2ykdscxof.jpg,2
2,7,12,Super Skinny High Jeans,208,Women_1592032229858.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103330/iinpfldxuhixwm11vj3b.jpg,4
2,7,5,Women Flared Jeans,368,Women_1592032230973.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103331/jek59llbwrunzqmhscsf.jpg,5
2,7,13,Women Bootcut Jeans,354,Women_1592032232740.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103332/squ6w5nlo5vrg9z4j4rm.jpg,5
2,7,12,Women Slim Mom Jeans,143,Women_1592032234381.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103333/ptzmr8hkj2msffimgf4h.jpg,3
2,7,5,Women Mid-Rise Skinny Jeans,386,Women_1592032235988.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103333/xsmpjic4w6nb6wf8ea2i.jpg,5
2,7,2,Balloon High-Rise Jeans,41,Women_1592032237656.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103334/ulwygyt4lnuatuyclygu.jpg,1
2,7,62,Women Skinny Fit Jeans,232,Women_1592032239912.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103335/zrlijqhw2tq9khdj7txc.jpg,4
2,7,28,Women Boyfriend Fit Jeans,252,Women_1592032241550.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103336/xuygpek1bvlkeqiyybec.jpg,4
2,7,13,Women Super Skinny Fit Jeans,15,Women_1592032243184.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103337/llzgy8hlhorlnbkgcbgi.jpg,1
2,7,28,Women Boyfriend Fit Jeans,144,Women_1592032244374.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103338/c6gpis9y3km7b3a0n3ns.jpg,3
2,7,5,Women Skinny Fit Jeans,170,Women_1592032246050.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103338/trirsekj1sqir6vpucqu.jpg,3
2,7,34,Women Skinny Fit Jeans,194,Women_1592032249442.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103341/ab9hncawzll1cceqzc0f.jpg,3
2,7,5,Women Skinny Fit Jeans,194,Women_1592032251583.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103342/ue9hcq1htns1hmsrvhmy.jpg,3
2,7,25,Women Skinny Fit Jeans,314,Women_1592032253221.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103343/mfizie1admzbzbb3p6tq.jpg,5
2,7,34,Women Skinny Fit Jeans,246,Women_1592032255477.jpg,https://res.cloudinary.com/drzudfgzl/image/upload/v1596103343/cdnkrycszrfiz53ititt.jpg,4
